,predction_0,predction_1,predction_2,predction_3,predction_4,predction_5,predction_6,predction_7,predction_8,predction_9
1133,C[C@]12CC[C@@H]3c4ccc(OCc5ccccc5)cc4C[C@@H](CCCCC=O)[C@H]3[C@@H]1C=CC2=O,C[C@]12CC[C@@H]3c4ccc(OCc5ccccc5)cc4C[C@@H](CCCCC=O)[C@H]3[C@@H]1C=CC2=O,C[C@]12CC[C@@H]3c4ccc(OCc5ccccc5)cc4C[C@@H](CCCCC=O)[C@H]3[C@@H]1C=CC2=O,C[C@]12CC[C@@H]3c4ccc(OCc5ccccc5)cc4C[C@@H](CCCCC=O)[C@H]3[C@@H]1C=CC2=O,C[C@]12CC[C@@H]3c4ccc(OCc5ccccc5)cc4C[C@@H](CCCCC=O)[C@H]3[C@@H]1C=CC2=O,C[C@]12CC[C@@H]3c4ccc(OCc5ccccc5)cc4C[C@@H](CCCCC=O)[C@H]3[C@@H]1C=CC2=O,C[C@]12CC[C@@H]3c4ccc(OCc5ccccc5)cc4C[C@@H](CCCCC=O)[C@H]3[C@@H]1C=CC2=O,C[C@]12CC[C@@H]3c4ccc(OCc5ccccc5)cc4C[C@@H](CCCCC=O)[C@H]3[C@@H]1C=CC2=O,C[C@]12CC[C@@H]3c4ccc(OCc5ccccc5)cc4C[C@@H](CCCCC=O)[C@H]3[C@@H]1C=CC2=O,C[C@]12CC[C@@H]3c4ccc(OCc5ccccc5)cc4C[C@@H](CCCCC=O)[C@H]3[C@@H]1C=CC2=O
1134,N.Cc1ccc(Sc2ccc(CBr)cc2)cc1Cl,N.Cc1ccc(Sc2ccc(C=O)cc2)cc1Cl,N.Cc1ccc(Sc2ccc(CCl)cc2)cc1Cl,Cc1ccc(Sc2ccc(C#N)cc2)cc1Cl,Cc1ccc(Sc2ccc(C#N)cc2)cc1Cl,Cc1ccc(Sc2ccc(C#N)cc2)cc1Cl,Cc1ccc(Sc2ccc(C#N)cc2)cc1Cl,Cc1ccc(Sc2ccc(C#N)cc2)cc1Cl,Cc1ccc(Sc2ccc(C#N)cc2)cc1Cl,Cc1ccc(Sc2ccc(C#N)cc2)cc1Cl
1135,O=C(O)Cc1ccc(O)cc1.COc1cc(C=O)cc(OC)c1,Oc1ccc(Br)cc1.COc1cc(/C=C(/C(=O)O)C(C)(C)C)cc(OC)c1,CC1(C)OB(c2ccc(O)cc2)OC1(C)C.COc1cc(/C=C(\I)C(=O)O)cc(OC)c1,Oc1ccc(I)cc1.COc1cc(/C=C(/C(=O)O)C(C)(C)C)cc(OC)c1,COc1cc(/C=C(/C(=O)OC(C)(C)C)c2ccc(O)cc2)cc(OC)c1,COc1cc(/C=C(/C(=O)OC(C)(C)C)c2ccc(O)cc2)cc(OC)c1,COc1cc(/C=C(/C(=O)OC(C)(C)C)c2ccc(O)cc2)cc(OC)c1,COc1cc(/C=C(/C(=O)OC(C)(C)C)c2ccc(O)cc2)cc(OC)c1,COc1cc(/C=C(/C(=O)OC(C)(C)C)c2ccc(O)cc2)cc(OC)c1,COc1cc(/C=C(/C(=O)OC(C)(C)C)c2ccc(O)cc2)cc(OC)c1
1136,CC(C)(C)NC(=O)[C@@H]1CSCN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OCc1ccccc1,CC(C)(C)NC(=O)[C@@H]1CSCN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OCc1ccccc1,CC(C)(C)NC(=O)[C@@H]1CSCN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OCc1ccccc1,CC(C)(C)NC(=O)[C@@H]1CSCN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OCc1ccccc1,CC(C)(C)NC(=O)[C@@H]1CSCN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OCc1ccccc1,CC(C)(C)NC(=O)[C@@H]1CSCN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OCc1ccccc1,CC(C)(C)NC(=O)[C@@H]1CSCN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OCc1ccccc1,CC(C)(C)NC(=O)[C@@H]1CSCN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OCc1ccccc1,CC(C)(C)NC(=O)[C@@H]1CSCN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OCc1ccccc1,CC(C)(C)NC(=O)[C@@H]1CSCN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OCc1ccccc1
1137,c1cc(C2CCNCC2)ccn1.Cc1cc(C[C@@H](OC(=O)N2CCC(N3CCc4ccccc4NC3=O)CC2)C(=O)O)cc(C)c1O,Cc1cc(C=C(OC(=O)N2CCC(N3CCc4ccccc4NC3=O)CC2)C(=O)N2CCC(c3ccncc3)CC2)cc(C)c1O,Cc1cc(C=C(OC(=O)N2CCC(N3CCc4ccccc4NC3=O)CC2)C(=O)N2CCC(c3ccncc3)CC2)cc(C)c1O,Cc1cc(C=C(OC(=O)N2CCC(N3CCc4ccccc4NC3=O)CC2)C(=O)N2CCC(c3ccncc3)CC2)cc(C)c1O,Cc1cc(C=C(OC(=O)N2CCC(N3CCc4ccccc4NC3=O)CC2)C(=O)N2CCC(c3ccncc3)CC2)cc(C)c1O,Cc1cc(C=C(OC(=O)N2CCC(N3CCc4ccccc4NC3=O)CC2)C(=O)N2CCC(c3ccncc3)CC2)cc(C)c1O,Cc1cc(C=C(OC(=O)N2CCC(N3CCc4ccccc4NC3=O)CC2)C(=O)N2CCC(c3ccncc3)CC2)cc(C)c1O,Cc1cc(C=C(OC(=O)N2CCC(N3CCc4ccccc4NC3=O)CC2)C(=O)N2CCC(c3ccncc3)CC2)cc(C)c1O,Cc1cc(C=C(OC(=O)N2CCC(N3CCc4ccccc4NC3=O)CC2)C(=O)N2CCC(c3ccncc3)CC2)cc(C)c1O,Cc1cc(C=C(OC(=O)N2CCC(N3CCc4ccccc4NC3=O)CC2)C(=O)N2CCC(c3ccncc3)CC2)cc(C)c1O
1138,COC(=O)c1cc(Br)c(F)cc1OC,COC(=O)c1cc(Br)c(F)cc1OC,COC(=O)c1cc(Br)c(F)cc1OC,COC(=O)c1cc(Br)c(F)cc1OC,COC(=O)c1cc(Br)c(F)cc1OC,COC(=O)c1cc(Br)c(F)cc1OC,COC(=O)c1cc(Br)c(F)cc1OC,COC(=O)c1cc(Br)c(F)cc1OC,COC(=O)c1cc(Br)c(F)cc1OC,COC(=O)c1cc(Br)c(F)cc1OC
1139,CC(c1ccccc1)c1c(C(F)(F)F)nc2ccc(I)cc2c1O,CC(c1ccccc1)c1c(C(F)(F)F)nc2ccc(I)cc2c1O,CC(c1ccccc1)c1c(C(F)(F)F)nc2ccc(I)cc2c1O,CC(c1ccccc1)c1c(C(F)(F)F)nc2ccc(I)cc2c1O,CC(c1ccccc1)c1c(C(F)(F)F)nc2ccc(I)cc2c1O,CC(c1ccccc1)c1c(C(F)(F)F)nc2ccc(I)cc2c1O,CC(c1ccccc1)c1c(C(F)(F)F)nc2ccc(I)cc2c1O,CC(c1ccccc1)c1c(C(F)(F)F)nc2ccc(I)cc2c1O,CC(c1ccccc1)c1c(C(F)(F)F)nc2ccc(I)cc2c1O,CC(c1ccccc1)c1c(C(F)(F)F)nc2ccc(I)cc2c1O
1140,Clc1cc(Cl)ncn1.CN,CN.Clc1cc(I)ncn1,Clc1cc(Br)ncn1.CN,Oc1cc(Cl)ncn1.CN,[CH3:1][NH2:2],Fc1cc(Cl)ncn1.CN,[c:3]1([Cl:1001])[cH:4][c:5]([Cl:6])[n:7][cH:8][n:9]1,CN.Cc1cc(Cl)ncn1,,
1141,Brc1cccc2ccc(-c3cccc4ccccc34)nc12.CC(C)c1cccc(C(C)C)c1N,CC(C)c1cccc(C(C)C)c1Nc1cccc2ccc(Cl)nc12.OB(O)c1cccc2ccccc12,CC(C)c1cccc(C(C)C)c1N.Clc1cccc2ccc(-c3cccc4ccccc34)nc12,CC(C)c1cccc(C(C)C)c1Br.Nc1cccc2ccc(-c3cccc4ccccc34)nc12,CC(C)c1cccc(C(C)C)c1N.Ic1cccc2ccc(-c3cccc4ccccc34)nc12,CC(C)c1cccc(C(C)C)c1B(O)O.Nc1cccc2ccc(-c3cccc4ccccc34)nc12,CC(C)c1cccc(C(C)C)c1I.Nc1cccc2ccc(-c3cccc4ccccc34)nc12,CC(C)c1cccc(C(C)C)c1O.Nc1cccc2ccc(-c3cccc4ccccc34)nc12,OB(O)c1cccc2ccccc12.CC(C)c1cccc(C(C)C)c1Nc1cccc2ccc(Br)nc12,CC(C)c1cccc(C(C)C)c1B1OC(C)(C)C(C)(C)O1.Nc1cccc2ccc(-c3cccc4ccccc34)nc12
1142,COC(=O)c1cccc2[nH]c(CS)nc12.ClCCN1CCOCC1,SCCN1CCOCC1.COC(=O)c1cccc2[nH]c(CCl)nc12,C1COCCN1.COC(=O)c1cccc2[nH]c(CSCCCl)nc12,,,,,,,
1143,CCOC(=O)C(=Cc1cccc(C(F)(F)F)c1)C(=O)C1CCC(c2ccccc2)CC1,CCOC(=O)C(=Cc1cccc(C(F)(F)F)c1)C(=O)C1CCC(c2ccccc2)CC1,CCOC(=O)C(=Cc1cccc(C(F)(F)F)c1)C(=O)C1CCC(c2ccccc2)CC1,CCOC(=O)C(=Cc1cccc(C(F)(F)F)c1)C(=O)C1CCC(c2ccccc2)CC1,CCOC(=O)C(=Cc1cccc(C(F)(F)F)c1)C(=O)C1CCC(c2ccccc2)CC1,CCOC(=O)C(=Cc1cccc(C(F)(F)F)c1)C(=O)C1CCC(c2ccccc2)CC1,CCOC(=O)C(=Cc1cccc(C(F)(F)F)c1)C(=O)C1CCC(c2ccccc2)CC1,CCOC(=O)C(=Cc1cccc(C(F)(F)F)c1)C(=O)C1CCC(c2ccccc2)CC1,CCOC(=O)C(=Cc1cccc(C(F)(F)F)c1)C(=O)C1CCC(c2ccccc2)CC1,CCOC(=O)C(=Cc1cccc(C(F)(F)F)c1)C(=O)C1CCC(c2ccccc2)CC1
1144,CN1C(=O)[C@]2(N=C1N)c1cc(Br)ccc1O[C@H]1CCCO[C@@H]12.OB(O)c1cccnc1F,CN1C(=O)[C@]2(N=C1N)c1cc(Br)ccc1O[C@H]1CCCO[C@@H]12.CC1(C)OB(c2cccnc2F)OC1(C)C,CN1C(=O)[C@]2(N=C1N)c1cc(-c3cccnc3F)ccc1O[C@H]1C=CCO[C@@H]12,CN1C(=O)[C@]2(N=C1N)c1cc(-c3cccnc3F)ccc1O[C@H]1C=CCO[C@@H]12,CN1C(=O)[C@]2(N=C1N)c1cc(-c3cccnc3F)ccc1O[C@H]1C=CCO[C@@H]12,CN1C(=O)[C@]2(N=C1N)c1cc(-c3cccnc3F)ccc1O[C@H]1C=CCO[C@@H]12,CN1C(=O)[C@]2(N=C1N)c1cc(-c3cccnc3F)ccc1O[C@H]1C=CCO[C@@H]12,CN1C(=O)[C@]2(N=C1N)c1cc(-c3cccnc3F)ccc1O[C@H]1C=CCO[C@@H]12,CN1C(=O)[C@]2(N=C1N)c1cc(-c3cccnc3F)ccc1O[C@H]1C=CCO[C@@H]12,CN1C(=O)[C@]2(N=C1N)c1cc(-c3cccnc3F)ccc1O[C@H]1C=CCO[C@@H]12
1145,C[C@@H]1CN(C(=O)OC(C)(C)C)[C@H](c2ccccc2)CO1,C[C@@H]1CN(C(=O)OCc2ccccc2)[C@H](c2ccccc2)CO1,C[C@@H]1CN(Cc2ccccc2)[C@H](c2ccccc2)CO1,C[C@@H]1C[N+](=O)[C@H](c2ccccc2)CO1,C[C@@H]1CN(Cl)[C@H](c2ccccc2)CO1,COc1ccc(CN2C[C@@H](C)OC[C@H]2c2ccccc2)cc1,C[C@@H]1CN(C(c2ccccc2)c2ccccc2)[C@H](c2ccccc2)CO1,C[C@@H]1CN(C(=O)c2ccccc2)[C@H](c2ccccc2)CO1,C[C@@H]1CN(O)[C@H](c2ccccc2)CO1,C[C@@H]1CN(C(=O)OCC2c3ccccc3-c3ccccc32)[C@H](c2ccccc2)CO1
1146,COC(=O)c1sc(Br)cc1C,COC(=O)c1sc(Br)cc1C,COC(=O)c1sc(Br)cc1C,COC(=O)c1sc(Br)cc1C,COC(=O)c1sc(Br)cc1C,COC(=O)c1sc(Br)cc1C,COC(=O)c1sc(Br)cc1C,COC(=O)c1sc(Br)cc1C,COC(=O)c1sc(Br)cc1C,COC(=O)c1sc(Br)cc1C
1147,NC1C2CC3CC1CC(O)(C3)C2.ClC(c1ccccc1)(c1ccccc1)c1ccccc1,NC1C2CC3CC1CC(O)(C3)C2.BrC(c1ccccc1)(c1ccccc1)c1ccccc1,O=[C+](c1ccccc1)(c1ccccc1)c1ccccc1.NC1C2CC3CC1CC(O)(C3)C2,NC1C2CC3CC1CC(O)(C3)C2.OC(c1ccccc1)(c1ccccc1)c1ccccc1,OC12C=C3CC(C1)C(NC(c1ccccc1)(c1ccccc1)c1ccccc1)C(C3)C2,OC12C=C3CC(C1)C(NC(c1ccccc1)(c1ccccc1)c1ccccc1)C(C3)C2,OC12C=C3CC(C1)C(NC(c1ccccc1)(c1ccccc1)c1ccccc1)C(C3)C2,OC12C=C3CC(C1)C(NC(c1ccccc1)(c1ccccc1)c1ccccc1)C(C3)C2,OC12C=C3CC(C1)C(NC(c1ccccc1)(c1ccccc1)c1ccccc1)C(C3)C2,OC12C=C3CC(C1)C(NC(c1ccccc1)(c1ccccc1)c1ccccc1)C(C3)C2
1148,CCc1nc2c(C)cc(C)nc2n1Cc1ccc(CC(=O)OC)cc1,CCc1nc2c(C)cc(C)nc2n1Cc1ccc(CC(=O)OC)cc1,CCc1nc2c(C)cc(C)nc2n1Cc1ccc(CC(=O)OC)cc1,CCc1nc2c(C)cc(C)nc2n1Cc1ccc(CC(=O)OC)cc1,CCc1nc2c(C)cc(C)nc2n1Cc1ccc(CC(=O)OC)cc1,CCc1nc2c(C)cc(C)nc2n1Cc1ccc(CC(=O)OC)cc1,CCc1nc2c(C)cc(C)nc2n1Cc1ccc(CC(=O)OC)cc1,CCc1nc2c(C)cc(C)nc2n1Cc1ccc(CC(=O)OC)cc1,CCc1nc2c(C)cc(C)nc2n1Cc1ccc(CC(=O)OC)cc1,CCc1nc2c(C)cc(C)nc2n1Cc1ccc(CC(=O)OC)cc1
1149,N#CCBr.NCc1ccccc1,N#CCCl.NCc1ccccc1,O=Cc1ccccc1.N#CCN,BrCc1ccccc1.N#CCN,N#CCO.NCc1ccccc1,ClCc1ccccc1.N#CCN,N#CC=O.NCc1ccccc1,CC#N.NCc1ccccc1,N#CCI.NCc1ccccc1,NCc1ccccc1.CS(=O)(=O)OCC#N
1150,COC(=O)CCc1ccc(O)cc1.BrCCCCBr,COC(=O)CCc1ccc(O)cc1.OCCCCBr,COC(=O)CCc1ccc(O)cc1.ClCCCCBr,BrC(Br)(Br)Br.COC(=O)CCc1ccc(OCCCCO)cc1,COC(=O)CCc1ccc(O)cc1.BrCCCCI,CO.O=C(O)CCc1ccc(OCCCCBr)cc1,COC(=O)C=Cc1ccc(OCCCCBr)cc1,COC(=O)C=Cc1ccc(OCCCCBr)cc1,COC(=O)C=Cc1ccc(OCCCCBr)cc1,COC(=O)C=Cc1ccc(OCCCCBr)cc1
1151,C1CSCCN1.Nc1cc(Cl)ccc1[N+](=O)[O-],C1CSCCN1.Nc1cc(Br)ccc1[N+](=O)[O-],C1CSCCN1.Nc1cc(F)ccc1[N+](=O)[O-],C1CSCCN1.Nc1cc(I)ccc1[N+](=O)[O-],C1CSCCN1.Nc1cc(O)ccc1[N+](=O)[O-],C1CSCCN1.Nc1cc(OS(=O)(=O)C(F)(F)F)ccc1[N+](=O)[O-],C1CSCCN1.Cc1ccc([N+](=O)[O-])c(N)c1,C1CSCCN1.CC1(C)OB(c2ccc([N+](=O)[O-])c(N)c2)OC1(C)C,C1CSCCN1.Nc1cc(B(O)O)ccc1[N+](=O)[O-],C1CSCCN1.CC(=O)c1ccc([N+](=O)[O-])c(N)c1
1152,COc1ccc(-c2cccc3c2c(C)c(-c2ccccc2)n3Cc2ccccc2)cc1,COc1ccc(-c2cccc3c2c(C)c(-c2ccccc2)n3Cc2ccccc2)cc1,COc1ccc(-c2cccc3c2c(C)c(-c2ccccc2)n3Cc2ccccc2)cc1,COc1ccc(-c2cccc3c2c(C)c(-c2ccccc2)n3Cc2ccccc2)cc1,COc1ccc(-c2cccc3c2c(C)c(-c2ccccc2)n3Cc2ccccc2)cc1,COc1ccc(-c2cccc3c2c(C)c(-c2ccccc2)n3Cc2ccccc2)cc1,COc1ccc(-c2cccc3c2c(C)c(-c2ccccc2)n3Cc2ccccc2)cc1,COc1ccc(-c2cccc3c2c(C)c(-c2ccccc2)n3Cc2ccccc2)cc1,COc1ccc(-c2cccc3c2c(C)c(-c2ccccc2)n3Cc2ccccc2)cc1,COc1ccc(-c2cccc3c2c(C)c(-c2ccccc2)n3Cc2ccccc2)cc1
1153,N#Cc1ccc2c(c1)CCC(=O)C2.N#Cc1ccc2c(c1)CCC(N1CCNCC1=O)C2,N#Cc1ccc2c(c1)CCC(N1CCN(C3CCc4cc(Br)ccc4C3)CC1=O)C2.C#N,N#Cc1ccc2c(c1)CCC(N1CCNCC1=O)C2.N#Cc1ccc2c(c1)CCC(O)C2,N#Cc1ccc2c(c1)CCC(N1CCN(C3CCc4cc(Br)ccc4C3)C(=O)C1)C2.C#N,N#Cc1ccc2c(c1)CCC(=O)C2.N#Cc1ccc2c(c1)CCC(N1CCNC(=O)C1)C2,N#Cc1ccc2c(c1)CCC(N1CCN(C3CCc4cc(I)ccc4C3)CC1=O)C2.C#N,N#Cc1ccc2c(c1)CCC(Br)C2.N#Cc1ccc2c(c1)CCC(N1CCNCC1=O)C2,CS(=O)(=O)OC1CCc2cc(C#N)ccc2C1.N#Cc1ccc2c(c1)CCC(N1CCNCC1=O)C2,N#Cc1ccc2c(c1)CCC(N1CCN(C3CCc4cc(Cl)ccc4C3)CC1=O)C2.C#N,N#Cc1ccc2c(c1)CCC(N1CCN(C3CCc4cc(I)ccc4C3)C(=O)C1)C2.C#N
1154,O=Cc1c[nH]c(-c2cccnc2Cl)c1.Cc1ccc(S(=O)(=O)Cl)cn1,Cc1ccc(S(=O)(=O)n2cc(CO)cc2-c2cccnc2Cl)cn1,Cc1ccc(S(=O)(=O)n2cc(CO)cc2-c2cccnc2Cl)cn1,Cc1ccc(S(=O)(=O)n2cc(CO)cc2-c2cccnc2Cl)cn1,Cc1ccc(S(=O)(=O)n2cc(CO)cc2-c2cccnc2Cl)cn1,Cc1ccc(S(=O)(=O)n2cc(CO)cc2-c2cccnc2Cl)cn1,Cc1ccc(S(=O)(=O)n2cc(CO)cc2-c2cccnc2Cl)cn1,Cc1ccc(S(=O)(=O)n2cc(CO)cc2-c2cccnc2Cl)cn1,Cc1ccc(S(=O)(=O)n2cc(CO)cc2-c2cccnc2Cl)cn1,Cc1ccc(S(=O)(=O)n2cc(CO)cc2-c2cccnc2Cl)cn1
1155,CC(C)(C)OC(=O)COc1cccc2c1CCCCC2N.O=S(=O)(Cl)c1cc(Cl)cc(Cl)c1,O=S(=O)(NC1CCCCc2c(O)cccc21)c1cc(Cl)cc(Cl)c1.CC(C)(C)OC(=O)CBr,O=S(=O)(O)c1cc(Cl)cc(Cl)c1.CC(C)(C)OC(=O)COc1cccc2c1CCCCC2N,CC(C)(C)OC(=O)CCl.O=S(=O)(NC1CCCCc2c(O)cccc21)c1cc(Cl)cc(Cl)c1,NS(=O)(=O)c1cc(Cl)cc(Cl)c1.CC(C)(C)OC(=O)COc1cccc2c1CCCCC2Br,O=C(O)COc1cccc2c1CCCCC2NS(=O)(=O)c1cc(Cl)cc(Cl)c1.CC(C)(C)O,CC(C)(C)OC(=O)C[Zn+].O=S(=O)(NC1CCCCc2c(O)cccc21)c1cc(Cl)cc(Cl)c1,CC(C)(C)OC(=O)COc1cccc2c1CCC=CC2NS(=O)(=O)c1cc(Cl)cc(Cl)c1,CC(C)(C)OC(=O)COc1cccc2c1CCC=CC2NS(=O)(=O)c1cc(Cl)cc(Cl)c1,CC(C)(C)OC(=O)COc1cccc2c1CCC=CC2NS(=O)(=O)c1cc(Cl)cc(Cl)c1
1156,COc1cc2c(cc1OC)CN(C(=O)[C@@H]1CCCN(CCN)C1)CC2.O=C(Cl)c1ccc(F)cc1,COc1cc2c(cc1OC)CN(C(=O)[C@@H]1CCCN(CCN)C1)CC2.O=C(O)c1ccc(F)cc1,COc1cc2c(cc1OC)CNCC2.O=C(NCCN1CCC[C@@H](C(=O)O)C1)c1ccc(F)cc1,COc1cc2c(cc1OC)CN(C(=O)[C@@H]1CCCNC1)CC2.O=C(NCCCl)c1ccc(F)cc1,COc1cc2c(cc1OC)CN(C(=O)[C@@H]1CCCNC1)CC2.O=C(NCCBr)c1ccc(F)cc1,COc1cc2c(cc1OC)CN(C(=O)[C@@H]1CCCNC1)CC2.CS(=O)(=O)OCCNC(=O)c1ccc(F)cc1,COc1cc2c(cc1OC)CN(C(=O)[C@@H]1CCCN(CCN)C1)CC2.O=C(Br)c1ccc(F)cc1,COc1cc2c(cc1OC)CN(C(=O)[C@@H]1CCCN(CCN)C1)CC2.O=C(F)c1ccc(F)cc1,COc1cc2c(cc1OC)CN(C(=O)[C@@H]1CCCNC1)CC2.O=C(NCCI)c1ccc(F)cc1,COc1cc2c(cc1OC)CNCC2.COC(=O)[C@@H]1CCCN(CCNC(=O)c2ccc(F)cc2)C1
1157,CC1(CN=[N+]=[N-])Cc2cc(Cl)cc(-c3ccccc3)c2O1,CC1(CN=O)Cc2cc(Cl)cc(-c3ccccc3)c2O1,CC(C)(C)OC(=O)NCC1(C)Cc2cc(Cl)cc(-c3ccccc3)c2O1,CC(=O)NCC1(C)Cc2cc(Cl)cc(-c3ccccc3)c2O1,CC1(C[N+](=O)[O-])Cc2cc(Cl)cc(-c3ccccc3)c2O1,CC1(CN2C(=O)c3ccccc3C2=O)Cc2cc(Cl)cc(-c3ccccc3)c2O1,CC1(CNCc2ccccc2)Cc2cc(Cl)cc(-c3ccccc3)c2O1,CC1(CNC(=O)C(F)(F)F)Cc2cc(Cl)cc(-c3ccccc3)c2O1,CC1(CNBr)Cc2cc(Cl)cc(-c3ccccc3)c2O1,CC1(CNC(=O)c2ccccc2)Cc2cc(Cl)cc(-c3ccccc3)c2O1
1158,CC(C)(C#N)c1ccc(N)cc1-c1cncnc1.COc1ccc(C(=O)Cl)cc1OC,OB(O)c1cncnc1.COc1ccc(C(=O)Nc2ccc(C(C)(C)C#N)c(Br)c2)cc1OC,CC(C)(C#N)c1ccc(N)cc1-c1cncnc1.COc1ccc(C(=O)O)cc1OC,Brc1cncnc1.COc1ccc(C(=O)Nc2ccc(C(C)(C)C#N)c(B3OC(C)(C)C(C)(C)O3)c2)cc1OC,OB(O)c1cncnc1.COc1ccc(C(=O)Nc2ccc(C(C)(C)C#N)c(I)c2)cc1OC,OB(O)c1cncnc1.COc1ccc(C(=O)Nc2ccc(C(C)(C)C#N)c(OS(=O)(=O)C(F)(F)F)c2)cc1OC,OB(O)c1cncnc1.COc1ccc(C(=O)Nc2ccc(C(C)(C)C#N)c(Cl)c2)cc1OC,COc1ccc(C(=O)Nc2ccc(C(C)(C)C#N)c(B(O)O)c2)cc1OC.Brc1cncnc1,CC(C)(C#N)c1ccc(N)cc1-c1cncnc1.COC(=O)c1ccc(OC)c(OC)c1,CC1(C)OB(c2cncnc2)OC1(C)C.COc1ccc(C(=O)Nc2ccc(C(C)(C)C#N)c(Br)c2)cc1OC
1159,Cc1c(-c2ccccc2)c(C2CCC(O[Si](C)(C)C(C)(C)C)C2)n2c(nc3ccccc32)c1C#N,Cc1c(-c2ccccc2)c(C2CCC(O[Si](C)(C)C(C)(C)C)C2)n2c(nc3ccccc32)c1C#N,Cc1c(-c2ccccc2)c(C2CCC(O[Si](C)(C)C(C)(C)C)C2)n2c(nc3ccccc32)c1C#N,Cc1c(-c2ccccc2)c(C2CCC(O[Si](C)(C)C(C)(C)C)C2)n2c(nc3ccccc32)c1C#N,Cc1c(-c2ccccc2)c(C2CCC(O[Si](C)(C)C(C)(C)C)C2)n2c(nc3ccccc32)c1C#N,Cc1c(-c2ccccc2)c(C2CCC(O[Si](C)(C)C(C)(C)C)C2)n2c(nc3ccccc32)c1C#N,Cc1c(-c2ccccc2)c(C2CCC(O[Si](C)(C)C(C)(C)C)C2)n2c(nc3ccccc32)c1C#N,Cc1c(-c2ccccc2)c(C2CCC(O[Si](C)(C)C(C)(C)C)C2)n2c(nc3ccccc32)c1C#N,Cc1c(-c2ccccc2)c(C2CCC(O[Si](C)(C)C(C)(C)C)C2)n2c(nc3ccccc32)c1C#N,Cc1c(-c2ccccc2)c(C2CCC(O[Si](C)(C)C(C)(C)C)C2)n2c(nc3ccccc32)c1C#N
1160,N.COC(=O)c1c[nH]c2cc([N+](=O)[O-])ccc12,N.O=C(O)c1c[nH]c2cc([N+](=O)[O-])ccc12,O=C(Cl)c1c[nH]c2cc([N+](=O)[O-])ccc12.N,CCOC(=O)c1c[nH]c2cc([N+](=O)[O-])ccc12.N,CC(=O)n1cc(C(N)=O)c2ccc([N+](=O)[O-])cc21,CC(=O)n1cc(C(N)=O)c2ccc([N+](=O)[O-])cc21,CC(=O)n1cc(C(N)=O)c2ccc([N+](=O)[O-])cc21,CC(=O)n1cc(C(N)=O)c2ccc([N+](=O)[O-])cc21,CC(=O)n1cc(C(N)=O)c2ccc([N+](=O)[O-])cc21,CC(=O)n1cc(C(N)=O)c2ccc([N+](=O)[O-])cc21
1161,O=[N+]([O-])c1ccc(Nc2cncnc2)cc1.Fc1ccc(CBr)cc1,O=[N+]([O-])c1ccc(F)cc1.Fc1ccc(CNc2cncnc2)cc1,Fc1ccc(CCl)cc1.O=[N+]([O-])c1ccc(Nc2cncnc2)cc1,Brc1cncnc1.O=[N+]([O-])c1ccc(NCc2ccc(F)cc2)cc1,O=[N+]([O-])c1ccc(I)cc1.Fc1ccc(CNc2cncnc2)cc1,O=[N+]([O-])c1ccc(Cl)cc1.Fc1ccc(CNc2cncnc2)cc1,O=[N+]([O-])c1ccc(NCc2ccc(F)cc2)cc1.Ic1cncnc1,Fc1ccc(CNc2cncnc2)cc1.O=[N+]([O-])c1ccc(Br)cc1,O=[N+]([O-])c1ccc(Nc2cncnc2)cc1.O=Cc1ccc(F)cc1,CS(=O)(=O)OCc1ccc(F)cc1.O=[N+]([O-])c1ccc(Nc2cncnc2)cc1
1162,C=CO.COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCCl,C=C[Mg+].COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCl.C=C[Sn](CCCC)(CCCC)CCCC,COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO.C=C[Sn](CCCC)(CCCC)CCCC,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC=O,C=CBr.COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO.C=C,C=CI.COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,COCCOCCCl.C=COCCOCCOCCOCCOCCOCCOCCOCCO,C=COCCCl.COCCOCCOCCOCCOCCOCCOCCOCCOCCO
