,predction_0,predction_1,predction_2,predction_3,predction_4,predction_5,predction_6,predction_7,predction_8,predction_9
989,BrC1CCCC1.CCOC(=O)c1cccc(O)c1,OC1CCCC1.CCOC(=O)c1cccc(O)c1,OC1CCCC1.CCOC(=O)c1cccc(O)c1,OC1CCCC1.CCOC(=O)c1cccc(I)c1,CS(=O)(=O)OC1CCCC1.CCOC(=O)c1cccc(O)c1,CCOC(=O)c1cccc(Br)c1.OC1CCCC1,O=C(O)c1cccc(OC2CCCC2)c1.CCI,CCOC(=O)c1cccc(F)c1.OC1CCCC1,OC1CCCC1.CCOC(=O)c1cccc(B(O)O)c1,ClC1CCCC1.CCOC(=O)c1cccc(O)c1
990,O=C(O)Cn1nc(-c2ccc(Cl)cc2)n(C2CC2)c1=O.CC(C)(N)c1cccc(C(F)(F)F)c1,CC(C)(N)c1cccc(C(F)(F)F)c1.CCOC(=O)Cn1nc(-c2ccc(Cl)cc2)n(C2CC2)c1=O,CC(C)(N)c1cccc(C(F)(F)F)c1.COC(=O)Cn1nc(-c2ccc(Cl)cc2)n(C2CC2)c1=O,O=C([O-])Cn1nc(-c2ccc(Cl)cc2)n(C2CC2)c1=O.CC(C)(N)c1cccc(C(F)(F)F)c1,O=C(Cl)Cn1nc(-c2ccc(Cl)cc2)n(C2CC2)c1=O.CC(C)(N)c1cccc(C(F)(F)F)c1,,,,,
991,O=C(Nc1cccc(NC(=O)c2cc(Cl)ccc2[N+](=O)[O-])c1)c1ccnc(N2CCOCC2)c1.CN1CCNCC1,CN1CCNCC1.O=C(Nc1cccc(NC(=O)c2cc(Br)ccc2[N+](=O)[O-])c1)c1ccnc(N2CCOCC2)c1,CN1CCNCC1.O=C(Nc1cccc(NC(=O)c2cc(F)ccc2[N+](=O)[O-])c1)c1ccnc(N2CCOCC2)c1,CN1CCN(c2ccc([N+](=O)[O-])c(C(=O)Nc3cccc(NC(=O)c4ccnc(Cl)c4)c3)c2)CC1.C1COCCN1,O=C(Nc1cccc(NC(=O)c2cc(I)ccc2[N+](=O)[O-])c1)c1ccnc(N2CCOCC2)c1.CN1CCNCC1,CN1CCN(c2ccc([N+](=O)[O-])c(C(=O)Nc3cccc(NC(=O)c4ccnc(Br)c4)c3)c2)CC1.C1COCCN1,CN1CCNCC1.O=C(Nc1cccc(NC(=O)c2cc(OS(=O)(=O)C(F)(F)F)ccc2[N+](=O)[O-])c1)c1ccnc(N2CCOCC2)c1,CN1CCN(c2ccc([N+](=O)[O-])c(C(=O)Nc3cccc(NC(=O)c4ccnc(F)c4)c3)c2)CC1.C1COCCN1,CN1CCN(c2ccc([N+](=O)[O-])c(C(=O)Nc3cccc(NC(=O)c4ccnc(I)c4)c3)c2)CC1.C1COCCN1,O=C(Nc1cccc(NC(=O)c2cc(N3CCNCC3)ccc2[N+](=O)[O-])c1)c1ccnc(N2CCOCC2)c1.C=O
992,C[C@H]1CN[C@H](C)CN1.O=Cc1cc([N+](=O)[O-])cc2ccoc12,O=[N+]([O-])c1cc(CCl)c2occc2c1.C[C@H]1CN[C@H](C)CN1,C[C@H]1CN[C@H](C)CN1.O=[N+]([O-])c1cc(CBr)c2occc2c1,CS(=O)(=O)OCc1cc([N+](=O)[O-])cc2ccoc12.C[C@H]1CN[C@H](C)CN1,O=[N+]([O-])c1cc(CO)c2occc2c1.C[C@H]1CN[C@H](C)CN1,C[C@H]1CN[C@H](C)CN1.O=[N+]([O-])c1cc(CI)c2occc2c1,O=[N+]([O-])c1cc(CF)c2occc2c1.C[C@H]1CN[C@H](C)CN1,O=[N+]([O-])c1cc(CCc2ccccc2)c2occc2c1.C[C@H]1CN[C@H](C)CN1,C[C@H]1CN[C@H](C)CN1.O=[N+]([O-])c1cc(COS(=O)(=O)C(F)(F)F)c2occc2c1,C[C@H]1CN[C@H](C)CN1.Cc1cc([N+](=O)[O-])cc2ccoc12
993,CCNCc1cc(C(F)(F)F)ccc1-c1cccc(CC(=O)OCC)n1.O=C(Cl)C1CC1,O=C(O)C1CC1.CCNCc1cc(C(F)(F)F)ccc1-c1cccc(CC(=O)OCC)n1,CC(=O)OC(=O)C1CC1.CCNCc1cc(C(F)(F)F)ccc1-c1cccc(CC(=O)OCC)n1,CCNCc1cc(C(F)(F)F)ccc1-c1cccc(CC(=O)OCC)n1.CC(C)(C)C(=O)OC(=O)C1CC1,O=C(Br)C1CC1.CCNCc1cc(C(F)(F)F)ccc1-c1cccc(CC(=O)OCC)n1,CCNCc1cc(C(F)(F)F)ccc1-c1cccc(CC(=O)OCC)n1.COC(=O)C1CC1,CCNCc1cc(C(F)(F)F)ccc1-c1cccc(CC(=O)OCC)n1.O=C([O-])C1CC1,CCNCc1cc(C(F)(F)F)ccc1-c1cccc(CC(=O)OCC)n1.O=C(I)C1CC1,CCNCc1cc(C(F)(F)F)ccc1-c1cccc(CC(=O)OCC)n1.CON(C)C(=O)C1CC1,CCNCc1cc(C(F)(F)F)ccc1-c1cccc(CC(=O)OCC)n1.O=C(F)C1CC1
994,COc1cc(I)cc2c(O)c(C(=O)NCc3ccc(Cl)cc3)cnc12.C#CCO,COc1cc(Br)cc2c(O)c(C(=O)NCc3ccc(Cl)cc3)cnc12.C#CCO,COc1cc(OS(=O)(=O)C(F)(F)F)cc2c(O)c(C(=O)NCc3ccc(Cl)cc3)cnc12.C#CCO,COc1cc(B(O)O)cc2c(O)c(C(=O)NCc3ccc(Cl)cc3)cnc12.C#CCO,[CH:6]#[C:7][CH2:8][OH:9],COc1cc(O)cc2c(O)c(C(=O)NCc3ccc(Cl)cc3)cnc12.C#CCO,COc1cccc2c(O)c(C(=O)NCc3ccc(Cl)cc3)cnc12.C#CCO,COc1cc(Cl)cc2c(O)c(C(=O)NCc3ccc(Cl)cc3)cnc12.C#CCO,COc1cc(B2OC(C)(C)C(C)(C)O2)cc2c(O)c(C(=O)NCc3ccc(Cl)cc3)cnc12.C#CCO,COc1cc(F)cc2c(O)c(C(=O)NCc3ccc(Cl)cc3)cnc12.C#CCO
995,COC(=O)[C@H]1CCN(C(=O)C2=C(C(C)C)N3C(=N[C@@](C)(c4ccc(Cl)cc4)[C@H]3c3ccc(Cl)cc3)S2)C1,CCOC(=O)[C@H]1CCN(C(=O)C2=C(C(C)C)N3C(=N[C@@](C)(c4ccc(Cl)cc4)[C@H]3c3ccc(Cl)cc3)S2)C1,CC(C)C1=C(C(=O)N2CC[C@H](C(=O)OC(C)(C)C)C2)SC2=N[C@@](C)(c3ccc(Cl)cc3)[C@@H](c3ccc(Cl)cc3)N21,CC(C)C1=C(C(=O)N2CC[C@H](C(=O)OCc3ccccc3)C2)SC2=N[C@@](C)(c3ccc(Cl)cc3)[C@@H](c3ccc(Cl)cc3)N21,CC(C)C1=C(C(=O)N2CC[C@H](C(=O)OC(=O)c3ccccc3)C2)SC2=N[C@@](C)(c3ccc(Cl)cc3)[C@@H](c3ccc(Cl)cc3)N21,CC(C)C1=C(C(=O)N2CC[C@H](C(=O)OBr)C2)SC2=N[C@@](C)(c3ccc(Cl)cc3)[C@@H](c3ccc(Cl)cc3)N21,CC(=O)OC(=O)[C@H]1CCN(C(=O)C2=C(C(C)C)N3C(=N[C@@](C)(c4ccc(Cl)cc4)[C@H]3c3ccc(Cl)cc3)S2)C1,CC(C)C1=C(C(=O)N2CC[C@H](C(=O)OB(O)O)C2)SC2=N[C@@](C)(c3ccc(Cl)cc3)[C@@H](c3ccc(Cl)cc3)N21,CC(C)C1=C(C(=O)N2CC[C@H](C(=O)O[Si](C)(C)C(C)(C)C)C2)SC2=N[C@@](C)(c3ccc(Cl)cc3)[C@@H](c3ccc(Cl)cc3)N21,CC(C)C1=C(C(=O)N2CC[C@H](C(=O)OF)C2)SC2=N[C@@](C)(c3ccc(Cl)cc3)[C@@H](c3ccc(Cl)cc3)N21
996,O=C(CCCCl)c1ccc(F)cc1.CC(O)(C1=CCNCC1)c1ccc(F)cc1,CS(=O)(=O)OCCCC(=O)c1ccc(F)cc1.CC(O)(C1=CCNCC1)c1ccc(F)cc1,O=C(CCCBr)c1ccc(F)cc1.CC(O)(C1=CCNCC1)c1ccc(F)cc1,O=C(CCCI)c1ccc(F)cc1.CC(O)(C1=CCNCC1)c1ccc(F)cc1,O=C(CCCF)c1ccc(F)cc1.CC(O)(C1=CCNCC1)c1ccc(F)cc1,CC(O)(C1=CCNCC1)c1ccc(F)cc1.O=C(CCCO)c1ccc(F)cc1,CCCC(=O)c1ccc(F)cc1.CC(O)(C1=CCNCC1)c1ccc(F)cc1,O=CCCC(=O)c1ccc(F)cc1.CC(O)(C1=CCNCC1)c1ccc(F)cc1,CC(O)(C1=CCNCC1)c1ccc(F)cc1.O=C(CCCOS(=O)(=O)C(F)(F)F)c1ccc(F)cc1,C[Sn](C)(C)CCCC(=O)c1ccc(F)cc1.CC(O)(C1=CCNCC1)c1ccc(F)cc1
997,BrCC1CC1.O=C1NCCC1c1ccccc1,ClCC1CC1.O=C1NCCC1c1ccccc1,O=CC1CC1.O=C1NCCC1c1ccccc1,O=C1NCCC1c1ccccc1.ICC1CC1,O=C1NCCC1c1ccccc1.CS(=O)(=O)OCC1CC1,O=C1NCCC1c1ccccc1.OCC1CC1,O=C1NCCC1c1ccccc1.O=S(=O)(OCC1CC1)C(F)(F)F,O=C1NCCC1c1ccccc1.CC1CC1,FCC1CC1.O=C1NCCC1c1ccccc1,CC1(C)OB(CC2CC2)OC1(C)C.O=C1NCCC1c1ccccc1
998,COC(=O)C1(Cl)CC2C=CC1NC2.CCCC=O,COC(=O)C1(Cl)CC2C=CC1NC2.CCCCBr,COC(=O)C1(Cl)CC2C=CC1NC2.CCCCI,COC(=O)C1(Cl)CC2C=CC1NC2.CCCCO,COC(=O)C1(Cl)CC2C=CC1NC2.CCCCCl,COC(=O)C1(Cl)CC2C=CC1NC2.CCCCOS(C)(=O)=O,COC(=O)C1(Cl)CC2C=CC1NC2.CCCCB1OC(C)(C)C(C)(C)O1,CCCCOS(=O)(=O)C(F)(F)F.COC(=O)C1(Cl)CC2C=CC1NC2,COC(=O)C1(Cl)CC2C=CC1NC2.CCCCB(O)O,C=O.CCCCN1CC2C=CC1C(Cl)(C(=O)O)C2
999,CC(C)(C)OC(=O)N1CCCN(c2nc3ccccc3n2CC(F)(F)F)CC1,O=C(OCc1ccccc1)N1CCCN(c2nc3ccccc3n2CC(F)(F)F)CC1,FC(F)(F)Cn1c(N2CCCN(Cc3ccccc3)CC2)nc2ccccc21,O=C(OCC1c2ccccc2-c2ccccc21)N1CCCN(c2nc3ccccc3n2CC(F)(F)F)CC1,CC(=O)N1CCCN(c2nc3ccccc3n2CC(F)(F)F)CC1,O=C(N1CCCN(c2nc3ccccc3n2CC(F)(F)F)CC1)C(F)(F)F,O=C(c1ccccc1)N1CCCN(c2nc3ccccc3n2CC(F)(F)F)CC1,O=C1c2ccccc2C(=O)[N+]12CCCN(c1nc3ccccc3n1CC(F)(F)F)CC2,FC(F)(F)Cn1c(N2CCCN(C(c3ccccc3)c3ccccc3)CC2)nc2ccccc21,COc1ccc(CN2CCCN(c3nc4ccccc4n3CC(F)(F)F)CC2)cc1
1000,O=C(Cl)Oc1ccccc1.COc1cc2nccc(Oc3ccc(N)cc3)c2cc1OC,O=C(F)Oc1ccccc1.COc1cc2nccc(Oc3ccc(N)cc3)c2cc1OC,O=C(O)Oc1ccccc1.COc1cc2nccc(Oc3ccc(N)cc3)c2cc1OC,COC(=O)Oc1ccccc1.COc1cc2nccc(Oc3ccc(N)cc3)c2cc1OC,O=C(Br)Oc1ccccc1.COc1cc2nccc(Oc3ccc(N)cc3)c2cc1OC,O=C(Oc1ccccc1)OS(=O)(=O)C(F)(F)F.COc1cc2nccc(Oc3ccc(N)cc3)c2cc1OC,O=C(I)Oc1ccccc1.COc1cc2nccc(Oc3ccc(N)cc3)c2cc1OC,CC(Cl)OC(=O)Oc1ccccc1.COc1cc2nccc(Oc3ccc(N)cc3)c2cc1OC,O=[C+](=O)Oc1ccccc1.COc1cc2nccc(Oc3ccc(N)cc3)c2cc1OC,O=COc1ccccc1.COc1cc2nccc(Oc3ccc(N)cc3)c2cc1OC
1001,NC(=O)CCc1ccc(C(=O)O)cc1,NC(=O)CCc1ccc(C(=O)O)cc1,NC(=O)CCc1ccc(C(=O)O)cc1,NC(=O)CCc1ccc(C(=O)O)cc1,NC(=O)CCc1ccc(C(=O)O)cc1,NC(=O)CCc1ccc(C(=O)O)cc1,NC(=O)CCc1ccc(C(=O)O)cc1,NC(=O)CCc1ccc(C(=O)O)cc1,NC(=O)CCc1ccc(C(=O)O)cc1,NC(=O)CCc1ccc(C(=O)O)cc1
1002,Cc1cc(OCc2ccc(F)cc2F)c(Br)c(=O)n1Cc1cnc(CN)cn1.CC(=O)OC(C)=O,CC(=O)Cl.Cc1cc(OCc2ccc(F)cc2F)c(Br)c(=O)n1Cc1cnc(CN)cn1,Cc1cc(OCc2ccc(F)cc2F)c(Br)c(=O)n1Cc1cnc(CN)cn1.CC(=O)O,Cc1cc(OCc2ccc(F)cc2F)c(Br)c(=O)n1Cc1cnc(CN)cn1.CC(=O)[O-],Cc1cc(OCc2ccc(F)cc2F)c(Br)c(=O)n1Cc1cnc(CN)cn1.CCOC(C)=O,Cc1cc(OCc2ccc(F)cc2F)c(Br)c(=O)n1Cc1cnc(CN)cn1.CC(=O)Br,Cc1cc(OCc2ccc(F)cc2F)c(Br)c(=O)n1Cc1cnc(CN)cn1.COC(C)=O,Cc1cc(OCc2ccc(F)cc2F)c(Br)c(=O)n1Cc1cnc(CN)cn1.CC(=O)I,Cc1cc(OCc2ccc(F)cc2F)c(Br)c(=O)n1Cc1cnc(CN)cn1.CC(=O)OC(=O)C(C)(C)C,Cc1cc(OCc2ccc(F)cc2F)c(Br)c(=O)n1Cc1cnc(CN)cn1.CC=O
1003,COC(=O)c1ccc(Cn2ccc3cc(OCc4c(-c5c(Cl)cccc5Cl)noc4C(C)C)ccc32)cc1,CCOC(=O)c1ccc(Cn2ccc3cc(OCc4c(-c5c(Cl)cccc5Cl)noc4C(C)C)ccc32)cc1,CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc2c(ccn2Cc2ccc(C(=O)OC(C)(C)C)cc2)c1,CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc2c(ccn2Cc2ccc(C(=O)OCc3ccccc3)cc2)c1,CC(=O)OC(=O)c1ccc(Cn2ccc3cc(OCc4c(-c5c(Cl)cccc5Cl)noc4C(C)C)ccc32)cc1,CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc2c(ccn2Cc2ccc(C(=O)OF)cc2)c1,CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc2c(ccn2Cc2ccc(C(=O)O[Si](C)(C)C(C)(C)C)cc2)c1,CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc2c(ccn2Cc2ccc(C(=O)OBr)cc2)c1,CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc2c(ccn2Cc2ccc(C(=O)OCl)cc2)c1,COc1ccc(COC(=O)c2ccc(Cn3ccc4cc(OCc5c(-c6c(Cl)cccc6Cl)noc5C(C)C)ccc43)cc2)cc1
1004,CC1(C)C(C=C(Cl)Cl)C1C(=O)O.OCc1ccccc1OC(F)F,OCc1ccccc1OC(F)F.CC1(C)C(C=C(Cl)Cl)C1C(=O)Cl,CC1(C)C(C=C(Cl)Cl)C1C(=O)O.CS(=O)(=O)OCc1ccccc1OC(F)F,CC1(C)C(C=C(Cl)Cl)C1C(=O)O.FC(F)Oc1ccccc1CBr,CC1(C)C(C=C(Cl)Cl)C1C(=O)O.OCc1ccccc1OC(F)F,CC1(C)C(C=C(Cl)Cl)C1C(=O)O.FC(F)Oc1ccccc1CI,CC1(C)C(C=C(Cl)Cl)C1C(=O)O.FC(F)Oc1ccccc1CCl,CC1(C)C(C=C(Cl)Cl)C1C(=O)Br.OCc1ccccc1OC(F)F,CC1(C)C(C=C(Cl)Cl)C1C(=O)OO.OCc1ccccc1OC(F)F,COC(=O)C1C(C=C(Cl)Cl)C1(C)C.OCc1ccccc1OC(F)F
1005,CCC(CC)(c1ccc(-c2ccccc2CC(=O)OC)cc1)c1ccc(B2OC(C)(C)C(C)(C)O2)c(C)c1.C=CC(O)(CC)CC,CCC(O)(C=CB1OC(C)(C)C(C)(C)O1)CC.CCC(CC)(c1ccc(-c2ccccc2CC(=O)OC)cc1)c1ccc(Br)c(C)c1,CCC(CC)(c1ccc(-c2ccccc2CC(=O)OC)cc1)c1ccc(B2OC(C)(C)C(C)(C)O2)c(C)c1.CCC(O)(C=CBr)CC,CCC(O)(/C=C/c1ccc(C(CC)(CC)c2ccc(B3OC(C)(C)C(C)(C)O3)cc2)cc1C)CC.COC(=O)Cc1ccccc1Br,C=CC(O)(CC)CC.CCC(CC)(c1ccc(-c2ccccc2CC(=O)OC)cc1)c1ccc(Br)c(C)c1,CCC(O)(C=CB(O)O)CC.CCC(CC)(c1ccc(-c2ccccc2CC(=O)OC)cc1)c1ccc(Br)c(C)c1,CCC(CC)(c1ccc(-c2ccccc2CC(=O)OC)cc1)c1ccc(B2OC(C)(C)C(C)(C)O2)c(C)c1.CCC(O)(C=CI)CC,COC(=O)Cc1ccccc1I.CCC(O)(/C=C/c1ccc(C(CC)(CC)c2ccc(B3OC(C)(C)C(C)(C)O3)cc2)cc1C)CC,CCC(CC)(c1ccc(-c2ccccc2CC(=O)OC)cc1)c1ccc(I)c(C)c1.CCC(O)(C=CB1OC(C)(C)C(C)(C)O1)CC,CCC(CC)(c1ccc(-c2ccccc2CC(=O)OC)cc1)c1ccc(B2OC(C)(C)C(C)(C)O2)c(C)c1.CCC(O)(C=COS(=O)(=O)C(F)(F)F)CC
1006,COc1cc2c(cc1O)CCC2=O.BrCCCBr,OCCCBr.COc1cc2c(cc1O)CCC2=O,ClCCCBr.COc1cc2c(cc1O)CCC2=O,CS(=O)(=O)OCCCBr.COc1cc2c(cc1O)CCC2=O,COc1cc2c(cc1O)CCC2=O.CCCBr,CI.O=C1CCc2cc(OCCCBr)c(O)cc21,BrCCCI.COc1cc2c(cc1O)CCC2=O,CO.O=C1CCc2cc(OCCCBr)c(O)cc21,OCCCBr.COc1cc2c(cc1F)CCC2=O,CO.O=C1CCc2cc(OCCCBr)c(Br)cc21
1007,CC(=O)Oc1ccc(C[C@H](NC(=O)OC(C)(C)C)C(=O)OCc2ccccc2)cc1,CC(=O)Oc1ccc(C[C@H](NC(=O)OCc2ccccc2)C(=O)OCc2ccccc2)cc1,CC(=O)Oc1ccc(C[C@H](NC(=O)OCC2c3ccccc3-c3ccccc32)C(=O)OCc2ccccc2)cc1,CC(=O)Oc1ccc(C[C@H](NCc2ccccc2)C(=O)OCc2ccccc2)cc1,CC(=O)Oc1ccc(C[C@H](NC(=O)C(F)(F)F)C(=O)OCc2ccccc2)cc1,CC(=O)Oc1ccc(C[C@@H](C(=O)OCc2ccccc2)N2C(=O)c3ccccc3C2=O)cc1,CC(=O)N[C@@H](Cc1ccc(OC(C)=O)cc1)C(=O)OCc1ccccc1,CC(=O)Oc1ccc(C[C@H](NI)C(=O)OCc2ccccc2)cc1,CC(=O)Oc1ccc(C[C@H](NO)C(=O)OCc2ccccc2)cc1,CC(=O)Oc1ccc(C[C@H]([NH])C(=O)OCc2ccccc2)cc1
1008,C[C@H]1CN(C(=O)C2(C#N)CC2)C[C@H]1N.Cc1cnn(-c2cc3c(Cl)c(C(N)=O)cnn3c2)c1,C[C@H]1CN(C(=O)C2(C#N)CC2)C[C@H]1Nc1c(C(N)=O)cnn2cc(Br)cc12.Cc1cn[nH]c1,C[C@H]1CN(C(=O)C2(C#N)CC2)C[C@H]1Nc1c(C(N)=O)cnn2cc(F)cc12.Cc1cn[nH]c1,C[C@H]1CN(C(=O)C2(C#N)CC2)C[C@H]1Nc1c(C(N)=O)cnn2cc(I)cc12.Cc1cn[nH]c1,Cc1cn[nH]c1.C[C@H]1CN(C(=O)C2(C#N)CC2)C[C@H]1Nc1c(C(N)=O)cnn2cc(Cl)cc12,C[C@H]1CN(C(=O)C2(C#N)CC2)C[C@H]1N.Cc1cnn(-c2cc3c(I)c(C(N)=O)cnn3c2)c1,Cc1cnn(-c2cc3c(N)c(C(N)=O)cnn3c2)c1.C[C@H]1CN(C(=O)C2(C#N)CC2)C[C@H]1OS(C)(=O)=O,Cc1cnn(-c2cc3c(N)c(C(N)=O)cnn3c2)c1.C[C@H]1CN(C(=O)C2(C#N)CC2)CC1=O,C[C@H]1CN(C(=O)C2(C#N)CC2)C[C@H]1Nc1c(C(N)=O)cnn2cc(O)cc12.Cc1cn[nH]c1,
1009,CI.O=C1NC(=O)C(=Cc2ccc([N+](=O)[O-])cc2)S1,CO.O=C1NC(=O)C(=Cc2ccc([N+](=O)[O-])cc2)S1,CBr.O=C1NC(=O)C(=Cc2ccc([N+](=O)[O-])cc2)S1,O=C1NC(=O)C(=Cc2ccc([N+](=O)[O-])cc2)S1.COS(C)(=O)=O,CB(O)O.O=C1NC(=O)C(=Cc2ccc([N+](=O)[O-])cc2)S1,C=O.O=C1NC(=O)C(=Cc2ccc([N+](=O)[O-])cc2)S1,CCl.O=C1NC(=O)C(=Cc2ccc([N+](=O)[O-])cc2)S1,C=[N+]=[N-].O=C1NC(=O)C(=Cc2ccc([N+](=O)[O-])cc2)S1,CF.O=C1NC(=O)C(=Cc2ccc([N+](=O)[O-])cc2)S1,C.O=C1NC(=O)C(=Cc2ccc([N+](=O)[O-])cc2)S1
1010,CCCCc1nc(C(=O)C(C)(C)C)c(C#N)[nH]1.BrCc1ccc(-c2ccccc2-c2nnnn2C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,ClC(c1ccccc1)(c1ccccc1)c1ccccc1.CCCCc1nc(C(=O)C(C)(C)C)c(C#N)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,ClCc1ccc(-c2ccccc2-c2nnnn2C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1.CCCCc1nc(C(=O)C(C)(C)C)c(C#N)[nH]1,CCCCc1nc(C(=O)C(C)(C)C)c(C#N)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1.BrC(c1ccccc1)(c1ccccc1)c1ccccc1,c1ccc(C(c2ccccc2)c2ccccc2)cc1.CCCCc1nc(C(=O)C(C)(C)C)c(C#N)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,IC(c1ccccc1)(c1ccccc1)c1ccccc1.CCCCc1nc(C(=O)C(C)(C)C)c(C#N)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CCCCc1nc(C(=O)C(C)(C)C)c(C#N)[nH]1.ICc1ccc(-c2ccccc2-c2nnnn2C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,OC(c1ccccc1)(c1ccccc1)c1ccccc1.CCCCc1nc(C(=O)C(C)(C)C)c(C#N)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,FC(c1ccccc1)(c1ccccc1)c1ccccc1.CCCCc1nc(C(=O)C(C)(C)C)c(C#N)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CCCCc1nc(C(=O)C(C)(C)C)c(C#N)[nH]1.OCc1ccc(-c2ccccc2-c2nnnn2C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1
1011,CCCCCC1CCC(C(=O)O)CC1.N[C@H]1CO[C@@H]2[C@@H](NC(=O)C3CC3)CO[C@H]12,O=C(O)C1CC1.CCCCCC1CCC(C(=O)N[C@H]2CO[C@@H]3[C@@H](N)CO[C@H]23)CC1,O=C(Cl)C1CC1.CCCCCC1CCC(C(=O)N[C@H]2CO[C@@H]3[C@@H](N)CO[C@H]23)CC1,N[C@H]1CO[C@@H]2[C@@H](NC(=O)C3CC3)CO[C@H]12.CCCCCC1CCC(C(=O)Cl)CC1,N[C@H]1CO[C@@H]2[C@@H](NC(=O)C3CC3)CO[C@H]12.CCCCCC1CCC(C(=O)OC)CC1,CCCCCC1CCC(C(=O)N[C@H]2CO[C@@H]3[C@@H](N)CO[C@H]23)CC1.COC(=O)C1CC1,CCOC(=O)C1CC1.CCCCCC1CCC(C(=O)N[C@H]2CO[C@@H]3[C@@H](N)CO[C@H]23)CC1,CCCCCC1CCC(C(=O)N[C@H]2CO[C@@H]3[C@@H](N)CO[C@H]23)CC1.O=C([O-])C1CC1,CCCCCC1CCC(C(=O)OCC)CC1.N[C@H]1CO[C@@H]2[C@@H](NC(=O)C3CC3)CO[C@H]12,CCCCCC1CCC(C(=O)[O-])CC1.N[C@H]1CO[C@@H]2[C@@H](NC(=O)C3CC3)CO[C@H]12
1012,COC(=O)[C@H](Cc1ccc(NC(=O)Cc2ccc3c(n2)NCCC3)cc1)NC(=O)c1c(Cl)cccc1Cl,CC(C)(C)OC(=O)[C@H](Cc1ccc(NC(=O)Cc2ccc3c(n2)NCCC3)cc1)NC(=O)c1c(Cl)cccc1Cl,O=C(Cc1ccc2c(n1)NCCC2)Nc1ccc(C[C@H](NC(=O)c2c(Cl)cccc2Cl)C(=O)OCc2ccccc2)cc1,CCOC(=O)[C@H](Cc1ccc(NC(=O)Cc2ccc3c(n2)NCCC3)cc1)NC(=O)c1c(Cl)cccc1Cl,CC(C)(C)OC(=O)OC(=O)[C@H](Cc1ccc(NC(=O)Cc2ccc3c(n2)NCCC3)cc1)NC(=O)c1c(Cl)cccc1Cl,CC(=O)OC(=O)[C@H](Cc1ccc(NC(=O)Cc2ccc3c(n2)NCCC3)cc1)NC(=O)c1c(Cl)cccc1Cl,COc1ccc(COC(=O)[C@H](Cc2ccc(NC(=O)Cc3ccc4c(n3)NCCC4)cc2)NC(=O)c2c(Cl)cccc2Cl)cc1,O=C(Cc1ccc2c(n1)NCCC2)Nc1ccc(C[C@H](NC(=O)c2c(Cl)cccc2Cl)C(=O)OC(=O)OCc2ccccc2)cc1,CC(C)(C)[Si](C)(C)OC(=O)[C@H](Cc1ccc(NC(=O)Cc2ccc3c(n2)NCCC3)cc1)NC(=O)c1c(Cl)cccc1Cl,O=C(Cc1ccc2c(n1)NCCC2)Nc1ccc(C[C@H](NC(=O)c2c(Cl)cccc2Cl)C(=O)OCl)cc1
1013,O=C1CCN(C(c2ccccc2)(c2ccccc2)c2ccccc2)C/C1=C\c1ccn(Cc2cscn2)n1,O=C(c1ccc([N+](=O)[O-])cc1)C(c1cscn1)n1ccc(/C=C2\CN(C(c3ccccc3)(c3ccccc3)c3ccccc3)CCC2O)n1,O=C(OC1CCN(C(c2ccccc2)(c2ccccc2)c2ccccc2)C/C1=C\c1ccn(Cc2cscn2)n1)c1ccc([N+](=O)[O-])cc1,CC(=O)C(c1cscn1)n1ccc(/C=C2\CN(C(c3ccccc3)(c3ccccc3)c3ccccc3)CCC2O)n1,O=C(c1ccccc1)C(c1cscn1)n1ccc(/C=C2\CN(C(c3ccccc3)(c3ccccc3)c3ccccc3)CCC2O)n1,CC(=O)OC1CCN(C(c2ccccc2)(c2ccccc2)c2ccccc2)C/C1=C\c1ccn(Cc2cscn2)n1,CC(C)(C)C(=O)C(c1cscn1)n1ccc(/C=C2\CN(C(c3ccccc3)(c3ccccc3)c3ccccc3)CCC2O)n1,O=C(c1cscn1)n1ccc(/C=C2\CN(C(c3ccccc3)(c3ccccc3)c3ccccc3)CCC2O)n1,O=C(OC1CCN(C(c2ccccc2)(c2ccccc2)c2ccccc2)C/C1=C\c1ccn(Cc2cscn2)n1)c1ccccc1,CC(C)(C)C(=O)OC1CCN(C(c2ccccc2)(c2ccccc2)c2ccccc2)C/C1=C\c1ccn(Cc2cscn2)n1
